,sale_year,sale_month,license_id,license_name,billing_period,n_cancel,n_purch,cancel_amount,purch_amount,freq,revenue
38385,2021,jun21,45432,enterprise,month,0,1,0.0,10.99,1,10.99
38386,2021,jun21,45458,enterprise,month,1,0,10.99,0.0,-1,-10.99
38387,2021,jun21,45470,smart,month,0,1,0.0,3.5,1,3.5
38388,2021,jun21,45481,smart,month,0,1,0.0,3.5,1,3.5
38389,2021,jun21,45491,enterprise,month,0,1,0.0,10.99,1,10.99
38390,2021,jun21,45496,enterprise,month,0,1,0.0,10.99,1,10.99
38391,2021,jun21,45497,enterprise,month,0,1,0.0,10.99,1,10.99
38392,2021,jun21,45506,enterprise,month,0,1,0.0,10.99,1,10.99
38393,2021,jun21,45542,enterprise,month,1,0,10.99,0.0,-1,-10.99
38394,2021,jun21,45543,smart,month,0,1,0.0,3.5,1,3.5
38395,2021,jun21,45544,smart,month,0,1,0.0,3.5,1,3.5
38396,2021,jun21,45551,smart,month,0,1,0.0,3.5,1,3.5
38397,2021,jun21,45571,smart,month,0,1,0.0,3.5,1,3.5
38398,2021,jun21,45584,enterprise,month,0,1,0.0,10.99,1,10.99
38399,2021,jun21,45604,enterprise,month,0,1,0.0,10.99,1,10.99
38400,2021,jun21,45612,smart,month,0,1,0.0,3.5,1,3.5
38401,2021,jun21,45624,enterprise,month,0,1,0.0,10.99,1,10.99
38402,2021,jun21,45659,enterprise,month,1,0,10.99,0.0,-1,-10.99
38403,2021,jun21,45666,enterprise,month,0,1,0.0,10.99,1,10.99
38404,2021,jun21,45685,enterprise,month,1,0,10.99,0.0,-1,-10.99
38405,2021,jun21,45687,enterprise,month,0,1,0.0,10.99,1,10.99
38406,2021,jun21,45702,enterprise,month,1,0,10.99,0.0,-1,-10.99
38407,2021,jun21,45714,enterprise,month,0,1,0.0,10.99,1,10.99
38408,2021,jun21,45717,enterprise,month,0,1,0.0,10.99,1,10.99
38409,2021,jun21,45724,smart,month,0,1,0.0,3.5,1,3.5
38410,2021,jun21,45730,enterprise,month,0,1,0.0,10.99,1,10.99
38411,2021,jun21,45740,enterprise,month,0,1,0.0,10.99,1,10.99
38412,2021,jun21,45745,enterprise,month,0,1,0.0,10.99,1,10.99
38413,2021,jun21,45769,smart,month,0,1,0.0,3.5,1,3.5
38414,2021,jun21,45770,enterprise,month,1,0,10.99,0.0,-1,-10.99
38415,2021,jun21,45770,smart plus,month,0,1,0.0,8.99,1,8.99
38416,2021,jun21,45782,enterprise,month,0,1,0.0,10.99,1,10.99
38417,2021,jun21,45806,enterprise,month,0,1,0.0,10.99,1,10.99
38418,2021,jun21,45820,smart,month,0,1,0.0,3.5,1,3.5
38419,2021,jun21,45825,enterprise,month,0,1,0.0,10.99,1,10.99
38420,2021,jun21,45825,smart,month,1,0,3.5,0.0,-1,-3.5
38421,2021,jun21,45850,enterprise,month,0,1,0.0,10.99,1,10.99
38422,2021,jun21,45863,enterprise,month,0,1,0.0,10.99,1,10.99
38423,2021,jun21,45869,smart,month,0,1,0.0,3.5,1,3.5
38424,2021,jun21,45875,smart,month,0,1,0.0,3.5,1,3.5
38425,2021,jun21,45893,smart plus,month,0,1,0.0,8.99,1,8.99
38426,2021,jun21,45901,enterprise,month,0,1,0.0,10.99,1,10.99
38427,2021,jun21,45904,enterprise,month,1,0,10.99,0.0,-1,-10.99
38428,2021,jun21,45914,enterprise,month,0,1,0.0,10.99,1,10.99
38429,2021,jun21,45917,smart plus,month,0,1,0.0,8.99,1,8.99
38430,2021,jun21,45929,enterprise,month,0,1,0.0,10.99,1,10.99
38431,2021,jun21,45935,enterprise,month,0,1,0.0,10.99,1,10.99
38432,2021,jun21,45951,enterprise,month,0,1,0.0,10.99,1,10.99
38433,2021,jun21,45952,enterprise,month,0,1,0.0,10.99,1,10.99
38434,2021,jun21,45967,smart plus,month,0,1,0.0,8.99,1,8.99
38435,2021,jun21,46343,smart plus,month,0,1,0.0,8.99,1,8.99
38436,2021,jun21,46549,enterprise,month,0,1,0.0,10.99,1,10.99
38437,2021,jun21,46726,smart plus,month,0,1,0.0,8.99,1,8.99
38438,2021,jun21,47220,enterprise,month,0,1,0.0,10.99,1,10.99
38439,2021,jun21,47609,smart,month,0,1,0.0,3.5,1,3.5
38440,2021,jun21,48214,enterprise,month,0,1,0.0,10.99,1,10.99
38441,2021,jun21,48334,enterprise,month,1,0,10.99,0.0,-1,-10.99
38442,2021,jun21,48344,smart plus,month,0,1,0.0,8.99,1,8.99
38443,2021,jun21,48429,smart plus,year,0,1,0.0,15.99,1,15.99
38444,2021,jun21,48784,smart plus,month,0,1,0.0,8.99,1,8.99
38445,2021,jun21,48893,smart plus,month,0,1,0.0,8.99,1,8.99
38446,2021,jun21,49076,smart plus,month,0,1,0.0,8.99,1,8.99
38447,2021,jun21,49242,smart plus,month,0,1,0.0,8.99,1,8.99
38448,2021,jun21,49539,smart,month,0,1,0.0,3.5,1,3.5
38449,2021,jun21,49718,smart plus,month,0,1,0.0,8.99,1,8.99
38450,2021,jun21,49722,enterprise,month,0,1,0.0,10.99,1,10.99
38451,2021,jun21,49727,enterprise,month,1,0,10.99,0.0,-1,-10.99
38452,2021,jun21,49756,enterprise,month,0,1,0.0,10.99,1,10.99
38453,2021,jun21,49763,enterprise,month,0,1,0.0,10.99,1,10.99
38454,2021,jun21,49765,smart,month,0,1,0.0,3.5,1,3.5
38455,2021,jun21,49772,smart,month,0,1,0.0,3.5,1,3.5
38456,2021,jun21,49788,smart,month,0,1,0.0,3.5,1,3.5
38457,2021,jun21,49795,enterprise,month,1,0,10.99,0.0,-1,-10.99
38458,2021,jun21,49798,enterprise,month,0,1,0.0,10.99,1,10.99
38459,2021,jun21,49799,enterprise,month,0,1,0.0,10.99,1,10.99
38460,2021,jun21,49800,smart,month,0,1,0.0,3.5,1,3.5
38461,2021,jun21,49824,enterprise,month,0,1,0.0,10.99,1,10.99
38462,2021,jun21,49851,enterprise,month,0,1,0.0,10.99,1,10.99
38463,2021,jun21,49856,enterprise,month,1,0,10.99,0.0,-1,-10.99
38464,2021,jun21,49862,smart plus,month,0,1,0.0,8.99,1,8.99
38465,2021,jun21,49879,enterprise,month,0,1,0.0,10.99,1,10.99
38466,2021,jun21,49902,smart,month,0,1,0.0,3.5,1,3.5
38467,2021,jun21,49914,enterprise,month,0,1,0.0,10.99,1,10.99
38468,2021,jun21,49941,enterprise,month,0,1,0.0,10.99,1,10.99
38469,2021,jun21,49943,enterprise,month,0,1,0.0,10.99,1,10.99
38470,2021,jun21,49959,enterprise,month,0,1,0.0,10.99,1,10.99
38471,2021,jun21,50018,enterprise,month,0,1,0.0,10.99,1,10.99
38472,2021,jun21,50031,enterprise,month,0,1,0.0,10.99,1,10.99
38473,2021,jun21,50052,enterprise,month,0,1,0.0,10.99,1,10.99
38474,2021,jun21,50055,enterprise,month,1,0,10.99,0.0,-1,-10.99
38475,2021,jun21,50063,enterprise,month,0,1,0.0,10.99,1,10.99
38476,2021,jun21,50069,smart plus,month,0,1,0.0,8.99,1,8.99
38477,2021,jun21,50075,smart plus,month,0,1,0.0,8.99,1,8.99
38478,2021,jun21,50098,enterprise,month,0,1,0.0,10.99,1,10.99
38479,2021,jun21,50110,enterprise,month,0,1,0.0,10.99,1,10.99
38480,2021,jun21,50111,smart,month,1,0,3.5,0.0,-1,-3.5
38481,2021,jun21,50113,enterprise,month,0,1,0.0,10.99,1,10.99
38482,2021,jun21,50117,smart,month,0,1,0.0,3.5,1,3.5
38483,2021,jun21,50156,smart,month,0,1,0.0,3.5,1,3.5
38484,2021,jun21,50162,smart,month,0,1,0.0,3.5,1,3.5
38485,2021,jun21,50167,enterprise,month,1,0,10.99,0.0,-1,-10.99
38486,2021,jun21,50176,enterprise,month,0,1,0.0,10.99,1,10.99
38487,2021,jun21,50207,enterprise,month,0,1,0.0,10.99,1,10.99
38488,2021,jun21,50215,enterprise,month,0,1,0.0,10.99,1,10.99
38489,2021,jun21,50216,smart plus,month,0,1,0.0,8.99,1,8.99
38490,2021,jun21,50218,enterprise,month,0,1,0.0,10.99,1,10.99
38491,2021,jun21,50240,smart plus,month,0,1,0.0,8.99,1,8.99
38492,2021,jun21,50260,enterprise,month,0,1,0.0,10.99,1,10.99
38493,2021,jun21,50289,smart,month,0,1,0.0,3.5,1,3.5
38494,2021,jun21,50298,enterprise,month,0,1,0.0,10.99,1,10.99
38495,2021,jun21,50325,enterprise,month,0,1,0.0,10.99,1,10.99
38496,2021,jun21,50344,enterprise,month,0,1,0.0,10.99,1,10.99
38497,2021,jun21,50364,smart,month,0,1,0.0,3.5,1,3.5
38498,2021,jun21,50377,smart,month,0,1,0.0,3.5,1,3.5
38499,2021,jun21,50389,enterprise,month,0,1,0.0,10.99,1,10.99
38500,2021,jun21,50401,smart plus,month,0,1,0.0,8.99,1,8.99
38501,2021,jun21,50406,enterprise,month,0,1,0.0,10.99,1,10.99
38502,2021,jun21,50417,smart,month,1,0,3.5,0.0,-1,-3.5
38503,2021,jun21,50429,enterprise,month,0,1,0.0,10.99,1,10.99
38504,2021,jun21,50447,enterprise,month,0,1,0.0,10.99,1,10.99
38505,2021,jun21,50449,enterprise,month,0,1,0.0,10.99,1,10.99
38506,2021,jun21,50454,smart plus,month,0,1,0.0,8.99,1,8.99
38507,2021,jun21,50460,enterprise,month,0,1,0.0,10.99,1,10.99
38508,2021,jun21,50468,smart plus,month,0,1,0.0,8.99,1,8.99
38509,2021,jun21,50538,smart plus,month,0,1,0.0,8.99,1,8.99
38510,2021,jun21,50673,enterprise,month,0,1,0.0,10.99,1,10.99
38511,2021,jun21,51035,enterprise,month,0,1,0.0,10.99,1,10.99
38512,2021,jun21,51223,smart plus,year,0,1,0.0,15.99,1,15.99
38513,2021,jun21,51767,smart,month,0,1,0.0,3.5,1,3.5
38514,2021,jun21,51916,smart,month,0,1,0.0,3.5,1,3.5
38515,2021,jun21,51971,smart plus,month,1,1,8.99,8.99,0,0.0
38516,2021,jun21,52332,smart,month,1,0,3.5,0.0,-1,-3.5
38517,2021,jun21,52419,enterprise,year,0,1,0.0,19.99,1,19.99
38518,2021,jun21,52545,smart plus,month,0,1,0.0,8.99,1,8.99
38519,2021,jun21,52548,enterprise,month,0,1,0.0,10.99,1,10.99
38520,2021,jun21,53071,smart plus,month,0,1,0.0,8.99,1,8.99
38521,2021,jun21,53186,enterprise,month,0,1,0.0,10.99,1,10.99
38522,2021,jun21,53358,enterprise,month,0,1,0.0,10.99,1,10.99
38523,2021,jun21,53574,enterprise,month,1,0,10.99,0.0,-1,-10.99
38524,2021,jun21,53602,enterprise,month,0,1,0.0,10.99,1,10.99
38525,2021,jun21,53603,enterprise,month,0,1,0.0,10.99,1,10.99
38526,2021,jun21,53612,smart,month,0,1,0.0,3.5,1,3.5
38527,2021,jun21,53615,smart,month,1,0,3.5,0.0,-1,-3.5
38528,2021,jun21,53633,smart,month,0,1,0.0,3.5,1,3.5
38529,2021,jun21,53635,smart,month,0,1,0.0,3.5,1,3.5
38530,2021,jun21,53636,enterprise,month,0,1,0.0,10.99,1,10.99
38531,2021,jun21,53646,smart,month,0,1,0.0,3.5,1,3.5
38532,2021,jun21,53649,enterprise,month,0,1,0.0,10.99,1,10.99
38533,2021,jun21,53660,smart plus,month,0,1,0.0,8.99,1,8.99
38534,2021,jun21,53661,smart plus,month,1,0,8.99,0.0,-1,-8.99
38535,2021,jun21,53670,enterprise,month,0,1,0.0,10.99,1,10.99
38536,2021,jun21,53671,enterprise,month,1,0,10.99,0.0,-1,-10.99
38537,2021,jun21,53673,smart,month,0,1,0.0,3.5,1,3.5
38538,2021,jun21,53677,smart plus,month,0,1,0.0,8.99,1,8.99
38539,2021,jun21,53682,smart plus,month,0,1,0.0,8.99,1,8.99
38540,2021,jun21,53691,smart,month,0,1,0.0,3.5,1,3.5
38541,2021,jun21,53719,smart,month,0,1,0.0,3.5,1,3.5
38542,2021,jun21,53722,smart,month,0,1,0.0,3.5,1,3.5
38543,2021,jun21,53725,smart,month,0,1,0.0,3.5,1,3.5
38544,2021,jun21,53728,enterprise,month,0,1,0.0,10.99,1,10.99
38545,2021,jun21,53736,enterprise,month,0,1,0.0,10.99,1,10.99
38546,2021,jun21,53740,enterprise,month,0,1,0.0,10.99,1,10.99
38547,2021,jun21,53763,smart,month,0,1,0.0,3.5,1,3.5
38548,2021,jun21,53777,smart,month,0,1,0.0,3.5,1,3.5
38549,2021,jun21,53781,enterprise,month,0,1,0.0,10.99,1,10.99
38550,2021,jun21,53796,smart,month,0,1,0.0,3.5,1,3.5
38551,2021,jun21,53807,enterprise,month,0,1,0.0,10.99,1,10.99
38552,2021,jun21,53825,smart,month,0,1,0.0,3.5,1,3.5
38553,2021,jun21,53839,smart,month,0,1,0.0,3.5,1,3.5
38554,2021,jun21,53840,enterprise,month,0,1,0.0,10.99,1,10.99
38555,2021,jun21,53854,smart,month,0,1,0.0,3.5,1,3.5
38556,2021,jun21,53862,smart,month,0,1,0.0,3.5,1,3.5
38557,2021,jun21,53865,smart plus,month,0,1,0.0,8.99,1,8.99
38558,2021,jun21,53874,smart plus,month,0,1,0.0,8.99,1,8.99
38559,2021,jun21,53887,enterprise,month,0,1,0.0,10.99,1,10.99
38560,2021,jun21,53898,enterprise,month,0,1,0.0,10.99,1,10.99
38561,2021,jun21,53903,enterprise,month,0,1,0.0,10.99,1,10.99
38562,2021,jun21,53913,smart plus,month,1,0,8.99,0.0,-1,-8.99
38563,2021,jun21,53940,smart,month,0,1,0.0,3.5,1,3.5
38564,2021,jun21,53953,smart,month,0,1,0.0,3.5,1,3.5
38565,2021,jun21,53960,enterprise,month,1,0,10.99,0.0,-1,-10.99
38566,2021,jun21,53968,smart,month,0,1,0.0,3.5,1,3.5
38567,2021,jun21,53974,enterprise,month,1,0,10.99,0.0,-1,-10.99
38568,2021,jun21,53984,smart,month,0,1,0.0,3.5,1,3.5
38569,2021,jun21,54031,smart,month,0,1,0.0,3.5,1,3.5
38570,2021,jun21,54042,enterprise,month,0,1,0.0,10.99,1,10.99
38571,2021,jun21,54043,enterprise,month,0,1,0.0,10.99,1,10.99
38572,2021,jun21,54074,smart,month,0,1,0.0,3.5,1,3.5
38573,2021,jun21,54100,smart plus,month,0,1,0.0,8.99,1,8.99
38574,2021,jun21,54109,smart plus,month,1,0,8.99,0.0,-1,-8.99
38575,2021,jun21,54112,enterprise,month,0,1,0.0,10.99,1,10.99
38576,2021,jun21,54114,smart,month,0,1,0.0,3.5,1,3.5
38577,2021,jun21,54134,enterprise,month,0,1,0.0,10.99,1,10.99
38578,2021,jun21,54141,smart plus,month,1,0,8.99,0.0,-1,-8.99
38579,2021,jun21,54148,smart plus,month,0,1,0.0,8.99,1,8.99
38580,2021,jun21,54150,smart plus,month,0,1,0.0,8.99,1,8.99
38581,2021,jun21,54160,enterprise,month,0,1,0.0,10.99,1,10.99
38582,2021,jun21,54165,smart,month,0,1,0.0,3.5,1,3.5
38583,2021,jun21,54180,smart,month,0,1,0.0,3.5,1,3.5
38584,2021,jun21,54188,smart plus,month,0,1,0.0,8.99,1,8.99
38585,2021,jun21,54207,enterprise,month,0,1,0.0,10.99,1,10.99
38586,2021,jun21,54219,smart,month,1,0,3.5,0.0,-1,-3.5
38587,2021,jun21,54270,smart plus,month,0,1,0.0,8.99,1,8.99
38588,2021,jun21,54455,smart plus,month,1,0,8.99,0.0,-1,-8.99
38589,2021,jun21,54689,smart plus,month,0,1,0.0,8.99,1,8.99
38590,2021,jun21,54790,smart,month,0,1,0.0,3.5,1,3.5
38591,2021,jun21,55183,smart plus,month,1,0,8.99,0.0,-1,-8.99
38592,2021,jun21,55185,smart plus,month,0,1,0.0,8.99,1,8.99
38593,2021,jun21,55304,smart plus,month,0,1,0.0,8.99,1,8.99
38594,2021,jun21,56193,enterprise,month,0,1,0.0,10.99,1,10.99
38595,2021,jun21,56247,smart plus,month,0,1,0.0,8.99,1,8.99
38596,2021,jun21,56397,smart,month,0,1,0.0,3.5,1,3.5
38597,2021,jun21,56403,smart,month,0,1,0.0,3.5,1,3.5
38598,2021,jun21,56405,smart plus,month,0,1,0.0,8.99,1,8.99
38599,2021,jun21,56490,enterprise,month,1,0,10.99,0.0,-1,-10.99
38600,2021,jun21,56593,enterprise,month,0,1,0.0,10.99,1,10.99
38601,2021,jun21,56692,enterprise,month,1,0,10.99,0.0,-1,-10.99
38602,2021,jun21,56934,enterprise,month,0,1,0.0,10.99,1,10.99
38603,2021,jun21,57186,enterprise,month,1,0,10.99,0.0,-1,-10.99
38604,2021,jun21,57683,enterprise,month,0,1,0.0,10.99,1,10.99
38605,2021,jun21,57818,enterprise,month,0,1,0.0,10.99,1,10.99
38606,2021,jun21,57835,enterprise,month,1,0,10.99,0.0,-1,-10.99
38607,2021,jun21,58018,enterprise,month,0,1,0.0,10.99,1,10.99
38608,2021,jun21,58152,smart plus,month,0,1,0.0,8.99,1,8.99
38609,2021,jun21,58168,smart,month,0,1,0.0,3.5,1,3.5
38610,2021,jun21,58174,enterprise,month,0,1,0.0,10.99,1,10.99
38611,2021,jun21,58177,enterprise,month,0,1,0.0,10.99,1,10.99
38612,2021,jun21,58207,enterprise,month,0,1,0.0,10.99,1,10.99
38613,2021,jun21,58208,enterprise,month,0,1,0.0,10.99,1,10.99
38614,2021,jun21,58217,enterprise,month,0,1,0.0,10.99,1,10.99
38615,2021,jun21,58239,enterprise,month,0,1,0.0,10.99,1,10.99
38616,2021,jun21,58246,enterprise,month,0,1,0.0,10.99,1,10.99
38617,2021,jun21,58249,smart plus,month,1,0,8.99,0.0,-1,-8.99
38618,2021,jun21,58257,smart plus,month,1,0,8.99,0.0,-1,-8.99
38619,2021,jun21,58272,smart,month,1,0,3.5,0.0,-1,-3.5
38620,2021,jun21,58273,smart plus,month,0,1,0.0,8.99,1,8.99
38621,2021,jun21,58277,smart plus,month,0,1,0.0,8.99,1,8.99
38622,2021,jun21,58288,enterprise,month,0,1,0.0,10.99,1,10.99
38623,2021,jun21,58313,smart,month,0,1,0.0,3.5,1,3.5
38624,2021,jun21,58352,enterprise,month,0,1,0.0,10.99,1,10.99
38625,2021,jun21,58364,smart,month,0,1,0.0,3.5,1,3.5
38626,2021,jun21,58366,enterprise,month,0,1,0.0,10.99,1,10.99
38627,2021,jun21,58373,smart,month,0,1,0.0,3.5,1,3.5
38628,2021,jun21,58379,smart plus,month,0,1,0.0,8.99,1,8.99
38629,2021,jun21,58404,smart,month,1,0,3.5,0.0,-1,-3.5
38630,2021,jun21,58434,smart plus,month,0,1,0.0,8.99,1,8.99
38631,2021,jun21,58450,enterprise,month,0,1,0.0,10.99,1,10.99
38632,2021,jun21,58455,smart plus,month,0,1,0.0,8.99,1,8.99
38633,2021,jun21,58481,enterprise,month,0,1,0.0,10.99,1,10.99
38634,2021,jun21,58489,smart plus,month,1,0,8.99,0.0,-1,-8.99
38635,2021,jun21,58494,smart plus,month,0,1,0.0,8.99,1,8.99
38636,2021,jun21,58502,smart plus,month,0,1,0.0,8.99,1,8.99
38637,2021,jun21,58509,enterprise,month,1,0,12.99,0.0,-1,-12.99
38638,2021,jun21,58510,smart,month,1,0,3.5,0.0,-1,-3.5
38639,2021,jun21,58515,smart plus,month,0,1,0.0,8.99,1,8.99
38640,2021,jun21,58552,smart plus,month,1,0,8.99,0.0,-1,-8.99
38641,2021,jun21,58581,smart plus,month,0,1,0.0,8.99,1,8.99
38642,2021,jun21,58584,smart,month,0,1,0.0,3.5,1,3.5
38643,2021,jun21,58586,smart plus,month,0,1,0.0,8.99,1,8.99
38644,2021,jun21,58619,enterprise,month,0,1,0.0,10.99,1,10.99
38645,2021,jun21,58671,smart,month,0,1,0.0,3.5,1,3.5
38646,2021,jun21,58699,smart plus,month,0,1,0.0,8.99,1,8.99
38647,2021,jun21,58703,smart,month,1,0,3.5,0.0,-1,-3.5
38648,2021,jun21,58720,enterprise,month,0,1,0.0,10.99,1,10.99
38649,2021,jun21,58723,smart,month,0,1,0.0,3.5,1,3.5
38650,2021,jun21,58728,enterprise,month,1,0,10.99,0.0,-1,-10.99
38651,2021,jun21,58730,smart plus,month,0,1,0.0,8.99,1,8.99
38652,2021,jun21,58748,smart plus,month,0,1,0.0,8.99,1,8.99
38653,2021,jun21,58749,enterprise,month,0,1,0.0,10.99,1,10.99
38654,2021,jun21,58755,enterprise,month,0,1,0.0,10.99,1,10.99
38655,2021,jun21,58781,enterprise,month,0,1,0.0,10.99,1,10.99
38656,2021,jun21,58819,smart,month,0,1,0.0,3.5,1,3.5
38657,2021,jun21,58824,smart plus,month,1,0,8.99,0.0,-1,-8.99
38658,2021,jun21,58828,smart plus,month,0,1,0.0,8.99,1,8.99
38659,2021,jun21,58859,enterprise,month,1,0,10.99,0.0,-1,-10.99
38660,2021,jun21,58867,enterprise,month,0,1,0.0,10.99,1,10.99
38661,2021,jun21,58872,smart,month,0,1,0.0,3.5,1,3.5
38662,2021,jun21,58901,smart plus,month,1,0,8.99,0.0,-1,-8.99
38663,2021,jun21,58906,enterprise,month,1,0,10.99,0.0,-1,-10.99
38664,2021,jun21,58930,enterprise,month,0,1,0.0,10.99,1,10.99
38665,2021,jun21,58937,smart,month,0,1,0.0,3.5,1,3.5
38666,2021,jun21,58943,smart plus,month,0,1,0.0,8.99,1,8.99
38667,2021,jun21,58962,smart,month,0,1,0.0,3.5,1,3.5
38668,2021,jun21,58964,enterprise,month,1,0,10.99,0.0,-1,-10.99
38669,2021,jun21,58982,smart,month,0,1,0.0,3.5,1,3.5
38670,2021,jun21,58988,smart plus,month,0,1,0.0,8.99,1,8.99
38671,2021,jun21,58990,enterprise,month,0,1,0.0,10.99,1,10.99
38672,2021,jun21,59025,enterprise,month,0,1,0.0,10.99,1,10.99
38673,2021,jun21,59036,enterprise,month,0,1,0.0,10.99,1,10.99
38674,2021,jun21,59040,smart plus,month,0,1,0.0,8.99,1,8.99
38675,2021,jun21,59055,enterprise,month,0,1,0.0,10.99,1,10.99
38676,2021,jun21,59061,smart,month,0,1,0.0,3.5,1,3.5
38677,2021,jun21,59068,enterprise,month,0,1,0.0,10.99,1,10.99
38678,2021,jun21,59072,smart plus,month,0,1,0.0,8.99,1,8.99
38679,2021,jun21,59099,smart plus,month,0,1,0.0,8.99,1,8.99
38680,2021,jun21,59108,smart plus,month,0,1,0.0,8.99,1,8.99
38681,2021,jun21,59123,smart,month,0,1,0.0,3.5,1,3.5
38682,2021,jun21,59125,enterprise,month,1,0,10.99,0.0,-1,-10.99
38683,2021,jun21,59127,smart plus,month,0,1,0.0,8.99,1,8.99
38684,2021,jun21,59128,enterprise,month,0,1,0.0,10.99,1,10.99
38685,2021,jun21,59129,enterprise,month,1,0,10.99,0.0,-1,-10.99
38686,2021,jun21,59130,enterprise,month,0,1,0.0,10.99,1,10.99
38687,2021,jun21,59150,smart,month,0,1,0.0,3.5,1,3.5
38688,2021,jun21,59151,enterprise,month,0,1,0.0,10.99,1,10.99
38689,2021,jun21,59172,smart,month,0,1,0.0,3.5,1,3.5
38690,2021,jun21,59176,smart,month,0,1,0.0,3.5,1,3.5
38691,2021,jun21,59180,smart,month,0,1,0.0,3.5,1,3.5
38692,2021,jun21,59192,smart plus,month,0,1,0.0,8.99,1,8.99
38693,2021,jun21,59228,enterprise,month,0,1,0.0,10.99,1,10.99
38694,2021,jun21,59245,smart plus,month,0,1,0.0,8.99,1,8.99
38695,2021,jun21,59249,smart plus,month,1,0,8.99,0.0,-1,-8.99
38696,2021,jun21,59261,smart,month,0,1,0.0,3.5,1,3.5
38697,2021,jun21,59265,enterprise,month,0,1,0.0,10.99,1,10.99
38698,2021,jun21,59285,smart,month,0,1,0.0,3.5,1,3.5
38699,2021,jun21,59287,enterprise,month,0,1,0.0,10.99,1,10.99
38700,2021,jun21,59290,smart plus,month,1,0,8.99,0.0,-1,-8.99
38701,2021,jun21,59310,enterprise,month,0,1,0.0,10.99,1,10.99
38702,2021,jun21,59325,smart plus,month,1,0,8.99,0.0,-1,-8.99
38703,2021,jun21,59337,smart plus,month,0,1,0.0,8.99,1,8.99
38704,2021,jun21,59348,enterprise,month,1,0,10.99,0.0,-1,-10.99
38705,2021,jun21,59351,smart plus,month,0,1,0.0,8.99,1,8.99
38706,2021,jun21,59355,enterprise,month,0,1,0.0,10.99,1,10.99
38707,2021,jun21,59360,smart,month,0,1,0.0,3.5,1,3.5
38708,2021,jun21,59376,smart plus,month,0,1,0.0,8.99,1,8.99
38709,2021,jun21,59384,smart plus,month,1,0,8.99,0.0,-1,-8.99
38710,2021,jun21,59407,enterprise,month,1,0,10.99,0.0,-1,-10.99
38711,2021,jun21,59425,smart,month,0,1,0.0,3.5,1,3.5
38712,2021,jun21,59438,smart,month,0,1,0.0,3.5,1,3.5
38713,2021,jun21,59457,smart plus,month,0,1,0.0,8.99,1,8.99
38714,2021,jun21,59458,enterprise,month,0,1,0.0,10.99,1,10.99
38715,2021,jun21,59463,smart,month,0,1,0.0,3.5,1,3.5
38716,2021,jun21,59492,smart plus,month,0,1,0.0,8.99,1,8.99
38717,2021,jun21,59497,smart plus,month,0,1,0.0,8.99,1,8.99
38718,2021,jun21,59511,smart plus,month,0,1,0.0,8.99,1,8.99
38719,2021,jun21,59563,smart plus,month,0,1,0.0,8.99,1,8.99
38720,2021,jun21,59576,smart,month,0,1,0.0,3.5,1,3.5
38721,2021,jun21,59578,smart plus,month,0,1,0.0,8.99,1,8.99
38722,2021,jun21,59579,smart,month,0,1,0.0,3.5,1,3.5
38723,2021,jun21,59580,enterprise,month,0,1,0.0,10.99,1,10.99
38724,2021,jun21,59589,smart plus,month,0,1,0.0,8.99,1,8.99
38725,2021,jun21,59609,smart,month,0,1,0.0,3.5,1,3.5
38726,2021,jun21,59653,enterprise,month,0,1,0.0,10.99,1,10.99
38727,2021,jun21,59665,smart,month,0,1,0.0,3.5,1,3.5
38728,2021,jun21,59668,smart plus,month,0,1,0.0,8.99,1,8.99
38729,2021,jun21,59671,smart,month,0,1,0.0,3.5,1,3.5
38730,2021,jun21,59675,smart,month,0,1,0.0,3.5,1,3.5
38731,2021,jun21,59699,smart,month,0,1,0.0,3.5,1,3.5
38732,2021,jun21,60209,smart plus,month,0,1,0.0,8.99,1,8.99
38733,2021,jun21,62815,smart,year,0,1,0.0,25.0,1,25.0
38734,2021,jun21,62942,enterprise,month,0,1,0.0,10.99,1,10.99
38735,2021,jun21,62962,smart,month,0,1,0.0,3.5,1,3.5
38736,2021,jun21,63499,smart plus,month,0,1,0.0,8.99,1,8.99
38737,2021,jun21,63928,smart,month,0,1,0.0,3.5,1,3.5
38738,2021,jun21,63932,enterprise,month,0,1,0.0,10.99,1,10.99
38739,2021,jun21,63958,smart plus,month,0,1,0.0,8.99,1,8.99
38740,2021,jun21,64098,smart,month,1,0,3.5,0.0,-1,-3.5
38741,2021,jun21,64284,smart,month,0,1,0.0,3.5,1,3.5
38742,2021,jun21,64864,enterprise,month,0,1,0.0,10.99,1,10.99
38743,2021,jun21,65082,smart,month,0,1,0.0,3.5,1,3.5
38744,2021,jun21,65116,smart plus,month,0,1,0.0,8.99,1,8.99
38745,2021,jun21,65185,smart,month,0,1,0.0,3.5,1,3.5
38746,2021,jun21,65196,smart,month,0,1,0.0,3.5,1,3.5
38747,2021,jun21,65212,smart plus,month,1,0,8.99,0.0,-1,-8.99
38748,2021,jun21,65213,smart plus,month,0,1,0.0,8.99,1,8.99
38749,2021,jun21,65214,smart plus,month,1,0,8.99,0.0,-1,-8.99
38750,2021,jun21,65235,smart,month,0,1,0.0,3.5,1,3.5
38751,2021,jun21,65245,smart plus,month,0,1,0.0,8.99,1,8.99
38752,2021,jun21,65246,smart plus,month,1,0,8.99,0.0,-1,-8.99
38753,2021,jun21,65250,smart plus,month,0,1,0.0,8.99,1,8.99
