,sale_date,license_id,license_plan_id,operation_type,billing_period,license_name,billing_plan_price,sale_month,sale_year
41523,2020-12-27 23:01:00,5055,375,cancelation,year,enterprise,18.99,12,2020
41524,2021-04-01 17:10:00,65301,513,purchase,month,smart plus,8.99,4,2021
41525,2021-05-02 18:01:00,65301,513,purchase,month,smart plus,8.99,5,2021
41526,2021-06-01 22:02:00,65301,513,cancelation,month,smart plus,8.99,6,2021
41527,2021-05-22 22:44:00,74286,513,purchase,month,smart plus,8.99,5,2021
41528,2020-12-21 09:01:00,48258,497,purchase,month,enterprise,10.99,12,2020
41529,2021-01-18 23:01:00,48258,497,cancelation,month,enterprise,10.99,1,2021
41530,2020-12-31 08:00:00,45050,499,purchase,month,enterprise,10.99,12,2020
41531,2021-01-28 09:00:00,45050,499,purchase,month,enterprise,10.99,1,2021
41532,2021-02-28 08:00:00,45050,499,purchase,month,enterprise,10.99,2,2021
41533,2021-03-30 08:01:00,45050,499,purchase,month,enterprise,10.99,3,2021
41534,2021-04-30 09:01:00,45050,499,purchase,month,enterprise,10.99,4,2021
41535,2021-05-30 10:01:00,45050,499,purchase,month,enterprise,10.99,5,2021
41536,2021-02-03 08:49:00,54141,513,purchase,month,smart plus,8.99,2,2021
41537,2021-03-06 08:01:00,54141,513,purchase,month,smart plus,8.99,3,2021
41538,2021-04-05 09:01:00,54141,513,purchase,month,smart plus,8.99,4,2021
41539,2021-05-06 10:01:00,54141,513,purchase,month,smart plus,8.99,5,2021
41540,2021-06-05 22:02:00,54141,513,cancelation,month,smart plus,8.99,6,2021
41541,2021-04-14 12:15:00,67993,499,purchase,month,enterprise,10.99,4,2021
41542,2021-05-14 13:02:00,67993,499,purchase,month,enterprise,10.99,5,2021
41543,2021-05-08 19:58:00,72219,513,purchase,month,smart plus,8.99,5,2021
41544,2020-12-28 21:47:00,49260,441,purchase,month,smart,3.5,12,2020
41545,2021-01-25 22:01:00,49260,441,purchase,month,smart,3.5,1,2021
41546,2021-02-25 22:02:00,49260,441,purchase,month,smart,3.5,2,2021
41547,2021-03-27 23:01:00,49260,441,purchase,month,smart,3.5,3,2021
41548,2021-04-28 00:01:00,49260,441,purchase,month,smart,3.5,4,2021
41549,2021-05-28 01:01:00,49260,441,purchase,month,smart,3.5,5,2021
41550,2020-12-31 23:02:00,36391,497,purchase,month,enterprise,10.99,12,2020
41551,2021-01-29 00:01:00,36391,497,purchase,month,enterprise,10.99,1,2021
41552,2021-03-01 00:01:00,36391,497,purchase,month,enterprise,10.99,3,2021
41553,2021-03-31 01:01:00,36391,497,purchase,month,enterprise,10.99,3,2021
41554,2021-05-01 02:01:00,36391,497,purchase,month,enterprise,10.99,5,2021
41555,2021-05-31 03:01:00,36391,497,purchase,month,enterprise,10.99,5,2021
41556,2020-12-25 23:01:00,44259,497,cancelation,month,enterprise,10.99,12,2020
41557,2021-05-02 16:13:00,71474,441,purchase,month,smart,3.5,5,2021
41558,2021-05-03 06:49:00,71474,441,cancelation,month,smart,3.5,5,2021
41559,2021-01-04 06:46:00,50037,442,purchase,year,smart,25.0,1,2021
41560,2021-05-19 10:01:00,22414,498,purchase,year,enterprise,19.99,5,2021
41561,2021-02-22 16:17:00,56797,513,purchase,month,smart plus,8.99,2,2021
41562,2021-03-24 17:01:00,56797,513,purchase,month,smart plus,8.99,3,2021
41563,2021-04-24 18:02:00,56797,513,purchase,month,smart plus,8.99,4,2021
41564,2021-05-24 19:01:00,56797,513,purchase,month,smart plus,8.99,5,2021
41565,2021-05-26 11:46:00,56797,513,cancelation,month,smart plus,8.99,5,2021
41566,2021-01-12 22:01:00,47000,497,purchase,month,enterprise,10.99,1,2021
41567,2021-02-12 22:01:00,47000,497,purchase,month,enterprise,10.99,2,2021
41568,2021-03-14 23:01:00,47000,497,purchase,month,enterprise,10.99,3,2021
41569,2021-04-15 00:01:00,47000,497,purchase,month,enterprise,10.99,4,2021
41570,2021-05-15 01:01:00,47000,497,purchase,month,enterprise,10.99,5,2021
41571,2021-05-31 10:14:00,75665,514,purchase,month,smart plus,8.99,5,2021
41572,2021-04-10 23:55:00,67139,442,purchase,year,smart,25.0,4,2021
41573,2020-12-16 15:00:00,33842,497,purchase,month,enterprise,10.99,12,2020
41574,2021-01-13 16:00:00,33842,497,purchase,month,enterprise,10.99,1,2021
41575,2021-02-13 16:00:00,33842,497,purchase,month,enterprise,10.99,2,2021
41576,2021-03-15 16:01:00,33842,497,purchase,month,enterprise,10.99,3,2021
41577,2021-04-15 17:01:00,33842,497,purchase,month,enterprise,10.99,4,2021
41578,2021-05-15 22:01:00,33842,497,cancelation,month,enterprise,10.99,5,2021
41579,2021-02-06 21:01:00,25674,497,purchase,month,enterprise,10.99,2,2021
41580,2021-02-06 21:54:00,25674,497,cancelation,month,enterprise,10.99,2,2021
41581,2021-02-07 20:30:00,54702,521,purchase,year,smart plus,15.99,2,2021
41582,2021-03-05 17:52:00,59177,442,purchase,year,smart,25.0,3,2021
41583,2020-12-21 09:33:00,48263,441,purchase,month,smart,3.5,12,2020
41584,2021-01-18 23:01:00,48263,441,cancelation,month,smart,3.5,1,2021
41585,2021-03-26 19:03:00,64125,442,purchase,year,smart,25.0,3,2021
41586,2020-12-28 01:01:00,5114,371,purchase,year,smart,20.0,12,2020
41587,2020-12-30 17:01:00,9418,499,purchase,month,enterprise,10.99,12,2020
41588,2021-01-27 18:01:00,9418,499,purchase,month,enterprise,10.99,1,2021
41589,2021-02-27 22:01:00,9418,499,cancelation,month,enterprise,10.99,2,2021
41590,2021-03-01 19:09:00,9418,499,purchase,month,enterprise,10.99,3,2021
41591,2021-03-31 20:01:00,9418,499,purchase,month,enterprise,10.99,3,2021
41592,2021-05-01 21:01:00,9418,499,purchase,month,enterprise,10.99,5,2021
41593,2021-05-31 22:00:00,9418,499,purchase,month,enterprise,10.99,5,2021
41594,2021-01-20 23:50:00,52403,497,purchase,month,enterprise,10.99,1,2021
41595,2021-02-20 23:01:00,52403,497,purchase,month,enterprise,10.99,2,2021
41596,2021-03-23 22:01:00,52403,497,cancelation,month,enterprise,10.99,3,2021
41597,2020-12-14 13:00:00,38863,441,purchase,month,smart,3.5,12,2020
41598,2021-01-11 23:01:00,38863,441,cancelation,month,smart,3.5,1,2021
41599,2021-02-19 22:02:00,9408,498,cancelation,year,enterprise,19.99,2,2021
41600,2021-05-09 07:29:00,72269,513,purchase,month,smart plus,8.99,5,2021
41601,2021-01-14 07:08:00,49936,475,cancelation,trial,trial smart,0.0,1,2021
41602,2021-01-25 09:43:00,51545,475,cancelation,trial,trial smart,0.0,1,2021
41603,2021-04-28 16:52:00,51545,513,purchase,month,smart plus,8.99,4,2021
41604,2021-05-28 17:00:00,51545,513,purchase,month,smart plus,8.99,5,2021
41605,2021-02-06 22:01:00,50546,475,cancelation,trial,trial smart,0.0,2,2021
41606,2020-12-14 16:01:00,5269,497,purchase,month,enterprise,10.99,12,2020
41607,2021-01-11 17:01:00,5269,497,purchase,month,enterprise,10.99,1,2021
41608,2021-02-11 17:01:00,5269,497,purchase,month,enterprise,10.99,2,2021
41609,2021-03-13 18:01:00,5269,497,purchase,month,enterprise,10.99,3,2021
41610,2021-04-13 19:01:00,5269,497,purchase,month,enterprise,10.99,4,2021
41611,2021-05-13 20:01:00,5269,497,purchase,month,enterprise,10.99,5,2021
41612,2021-03-05 22:01:00,10860,442,cancelation,year,smart,25.0,3,2021
41613,2021-04-21 19:33:00,69530,497,purchase,month,enterprise,10.99,4,2021
41614,2021-05-21 20:02:00,69530,497,purchase,month,enterprise,10.99,5,2021
41615,2021-02-07 12:01:00,7875,498,purchase,year,enterprise,19.99,2,2021
41616,2021-01-31 13:43:00,53753,456,purchase,year,smart,25.0,1,2021
41617,2020-12-24 23:01:00,44174,475,cancelation,trial,trial smart,0.0,12,2020
41618,2020-12-26 23:00:00,44550,475,cancelation,trial,trial smart,0.0,12,2020
41619,2021-05-19 07:59:00,73786,513,purchase,month,smart plus,8.99,5,2021
41620,2021-03-11 10:01:00,11676,442,purchase,year,smart,25.0,3,2021
41621,2021-04-05 17:36:00,64491,475,cancelation,trial,trial smart,0.0,4,2021
41622,2021-02-23 08:51:00,56882,442,purchase,year,smart,25.0,2,2021
41623,2020-12-26 09:00:00,29916,497,purchase,month,enterprise,10.99,12,2020
41624,2021-01-23 10:01:00,29916,497,purchase,month,enterprise,10.99,1,2021
41625,2021-02-23 10:00:00,29916,497,purchase,month,enterprise,10.99,2,2021
41626,2021-03-25 10:02:00,29916,497,purchase,month,enterprise,10.99,3,2021
41627,2021-04-25 11:01:00,29916,497,purchase,month,enterprise,10.99,4,2021
41628,2021-05-25 12:01:00,29916,497,purchase,month,enterprise,10.99,5,2021
41629,2021-01-03 23:01:00,41670,497,cancelation,month,enterprise,10.99,1,2021
41630,2021-01-08 23:01:00,46404,478,cancelation,trial,trial smart,0.0,1,2021
41631,2021-02-12 08:01:00,55307,521,purchase,year,smart plus,15.99,2,2021
41632,2021-05-30 16:48:00,75524,513,purchase,month,smart plus,8.99,5,2021
41633,2021-05-24 16:52:00,74597,521,purchase,year,smart plus,15.99,5,2021
41634,2020-12-20 17:39:00,48158,497,purchase,month,enterprise,10.99,12,2020
41635,2021-01-17 18:01:00,48158,497,purchase,month,enterprise,10.99,1,2021
41636,2021-02-17 18:00:00,48158,497,purchase,month,enterprise,10.99,2,2021
41637,2021-03-19 18:01:00,48158,497,purchase,month,enterprise,10.99,3,2021
41638,2021-04-19 19:00:00,48158,497,purchase,month,enterprise,10.99,4,2021
41639,2021-05-19 19:02:00,48158,497,purchase,month,enterprise,10.99,5,2021
41640,2021-05-06 22:01:00,65822,451,cancelation,month,smart,3.5,5,2021
41641,2021-04-04 23:30:00,65822,451,purchase,month,smart,3.5,4,2021
41642,2021-02-22 19:11:00,54776,475,cancelation,trial,trial smart,0.0,2,2021
41643,2021-04-06 20:54:00,66282,521,purchase,year,smart plus,15.99,4,2021
41644,2021-03-16 13:34:00,62151,444,purchase,year,smart,25.0,3,2021
41645,2021-03-17 20:01:00,62440,475,cancelation,trial,trial smart,0.0,3,2021
41646,2021-05-09 07:48:00,72276,513,purchase,month,smart plus,8.99,5,2021
41647,2021-06-03 06:17:00,76105,513,purchase,month,smart plus,8.99,6,2021
41648,2021-04-04 18:55:00,65766,513,purchase,month,smart plus,8.99,4,2021
41649,2021-05-05 19:02:00,65766,513,purchase,month,smart plus,8.99,5,2021
41650,2021-06-04 20:02:00,65766,513,purchase,month,smart plus,8.99,6,2021
41651,2021-01-04 16:04:00,50100,497,purchase,month,enterprise,10.99,1,2021
41652,2021-02-01 23:07:00,50100,497,cancelation,month,enterprise,10.99,2,2021
41653,2020-12-27 10:58:00,3077,497,purchase,month,enterprise,10.99,12,2020
41654,2021-01-24 23:00:00,3077,497,cancelation,month,enterprise,10.99,1,2021
41655,2020-12-15 23:01:00,42868,497,purchase,month,enterprise,10.99,12,2020
41656,2021-01-13 00:02:00,42868,497,purchase,month,enterprise,10.99,1,2021
41657,2021-02-13 00:01:00,42868,497,purchase,month,enterprise,10.99,2,2021
41658,2021-03-15 01:01:00,42868,497,purchase,month,enterprise,10.99,3,2021
41659,2021-04-15 02:02:00,42868,497,purchase,month,enterprise,10.99,4,2021
41660,2021-05-15 03:00:00,42868,497,purchase,month,enterprise,10.99,5,2021
41661,2021-04-07 22:15:00,60088,513,purchase,month,smart plus,8.99,4,2021
41662,2021-05-09 22:01:00,60088,513,cancelation,month,smart plus,8.99,5,2021
41663,2021-03-09 20:39:00,60561,441,purchase,month,smart,3.5,3,2021
41664,2021-04-08 21:01:00,60561,441,purchase,month,smart,3.5,4,2021
41665,2021-05-09 22:01:00,60561,441,purchase,month,smart,3.5,5,2021
41666,2021-01-09 08:01:00,46323,497,purchase,month,enterprise,10.99,1,2021
41667,2021-02-06 08:01:00,46323,497,purchase,month,enterprise,10.99,2,2021
41668,2021-03-09 09:01:00,46323,497,purchase,month,enterprise,10.99,3,2021
41669,2021-04-08 10:01:00,46323,497,purchase,month,enterprise,10.99,4,2021
41670,2021-05-09 11:01:00,46323,497,purchase,month,enterprise,10.99,5,2021
41671,2021-05-29 03:14:00,41776,521,purchase,year,smart plus,15.99,5,2021
41672,2021-05-18 17:46:00,4000,513,purchase,month,smart plus,8.99,5,2021
41673,2021-01-19 15:17:00,52169,497,purchase,month,enterprise,10.99,1,2021
41674,2021-02-19 15:00:00,52169,497,purchase,month,enterprise,10.99,2,2021
41675,2021-03-21 15:01:00,52169,497,purchase,month,enterprise,10.99,3,2021
41676,2021-04-21 16:02:00,52169,497,purchase,month,enterprise,10.99,4,2021
41677,2021-05-21 17:01:00,52169,497,purchase,month,enterprise,10.99,5,2021
41678,2021-01-02 15:01:00,45383,441,purchase,month,smart,3.5,1,2021
41679,2021-01-30 16:01:00,45383,441,purchase,month,smart,3.5,1,2021
41680,2021-03-02 16:01:00,45383,441,purchase,month,smart,3.5,3,2021
41681,2021-04-01 17:01:00,45383,441,purchase,month,smart,3.5,4,2021
41682,2021-05-02 18:01:00,45383,441,purchase,month,smart,3.5,5,2021
41683,2021-06-01 19:01:00,45383,441,purchase,month,smart,3.5,6,2021
41684,2021-05-02 16:58:00,71483,443,purchase,month,smart,3.5,5,2021
41685,2021-05-02 17:25:00,71483,443,cancelation,month,smart,3.5,5,2021
41686,2021-03-01 20:00:00,10492,498,purchase,year,enterprise,19.99,3,2021
41687,2020-12-31 23:00:00,45216,475,cancelation,trial,trial smart,0.0,12,2020
41688,2021-02-10 10:01:00,55085,443,purchase,month,smart,3.5,2,2021
41689,2021-03-12 11:00:00,55085,443,purchase,month,smart,3.5,3,2021
41690,2021-04-12 11:01:00,55085,443,purchase,month,smart,3.5,4,2021
41691,2021-05-12 22:02:00,55085,443,cancelation,month,smart,3.5,5,2021
41692,2020-12-31 13:01:00,45092,499,purchase,month,enterprise,10.99,12,2020
41693,2021-01-28 14:01:00,45092,499,purchase,month,enterprise,10.99,1,2021
41694,2021-02-28 14:00:00,45092,499,purchase,month,enterprise,10.99,2,2021
41695,2021-03-30 14:01:00,45092,499,purchase,month,enterprise,10.99,3,2021
41696,2021-04-30 15:01:00,45092,499,purchase,month,enterprise,10.99,4,2021
41697,2021-05-30 16:01:00,45092,499,purchase,month,enterprise,10.99,5,2021
41698,2021-03-21 23:01:00,13238,442,purchase,year,smart,25.0,3,2021
41699,2021-03-29 14:26:00,64699,521,purchase,year,smart plus,15.99,3,2021
41700,2021-01-08 19:01:00,42048,441,purchase,month,smart,3.5,1,2021
41701,2021-02-05 20:01:00,42048,441,purchase,month,smart,3.5,2,2021
41702,2021-03-08 20:01:00,42048,441,purchase,month,smart,3.5,3,2021
41703,2021-04-07 21:01:00,42048,441,purchase,month,smart,3.5,4,2021
41704,2021-05-08 22:02:00,42048,441,cancelation,month,smart,3.5,5,2021
41705,2021-03-01 00:00:00,57915,441,purchase,month,smart,3.5,3,2021
41706,2021-03-31 00:00:00,57915,441,purchase,month,smart,3.5,3,2021
41707,2021-05-01 00:01:00,57915,441,purchase,month,smart,3.5,5,2021
41708,2021-05-31 01:01:00,57915,441,purchase,month,smart,3.5,5,2021
41709,2021-05-17 21:28:00,73590,441,purchase,month,smart,3.5,5,2021
41710,2021-05-17 22:45:00,73590,441,cancelation,month,smart,3.5,5,2021
41711,2021-03-17 08:44:00,59760,487,cancelation,trial,trial smart,0.0,3,2021
41712,2021-01-10 10:29:00,50792,497,purchase,month,enterprise,10.99,1,2021
41713,2021-02-10 10:01:00,50792,497,purchase,month,enterprise,10.99,2,2021
41714,2021-03-12 11:00:00,50792,497,purchase,month,enterprise,10.99,3,2021
41715,2021-04-12 11:01:00,50792,497,purchase,month,enterprise,10.99,4,2021
41716,2021-05-12 12:01:00,50792,497,purchase,month,enterprise,10.99,5,2021
41717,2021-05-23 10:54:00,74378,442,purchase,year,smart,25.0,5,2021
41718,2021-01-03 08:01:00,45452,441,purchase,month,smart,3.5,1,2021
41719,2021-01-31 23:01:00,45452,441,cancelation,month,smart,3.5,1,2021
41720,2021-03-04 09:22:00,57027,475,cancelation,trial,trial smart,0.0,3,2021
41721,2021-03-22 22:01:00,13362,498,cancelation,year,enterprise,19.99,3,2021
41722,2021-03-29 13:00:00,64678,497,purchase,month,enterprise,10.99,3,2021
41723,2021-04-29 13:01:00,64678,497,purchase,month,enterprise,10.99,4,2021
41724,2021-05-29 22:01:00,64678,497,cancelation,month,enterprise,10.99,5,2021
41725,2021-03-11 07:21:00,60881,497,purchase,month,enterprise,10.99,3,2021
41726,2021-04-10 08:01:00,60881,497,purchase,month,enterprise,10.99,4,2021
41727,2021-05-11 22:02:00,60881,497,cancelation,month,enterprise,10.99,5,2021
41728,2021-04-27 21:25:00,70733,498,purchase,year,enterprise,19.99,4,2021
41729,2021-04-27 21:30:00,70733,498,cancelation,year,enterprise,19.99,4,2021
41730,2020-12-25 20:01:00,30908,497,purchase,month,enterprise,10.99,12,2020
41731,2021-01-22 21:01:00,30908,497,purchase,month,enterprise,10.99,1,2021
41732,2021-02-22 22:01:00,30908,497,cancelation,month,enterprise,10.99,2,2021
41733,2021-03-23 07:15:00,63515,513,purchase,month,smart plus,8.99,3,2021
41734,2021-04-23 22:01:00,63515,513,cancelation,month,smart plus,8.99,4,2021
41735,2021-01-14 23:01:00,47433,475,cancelation,trial,trial smart,0.0,1,2021
41736,2020-12-19 23:01:00,39659,497,cancelation,month,enterprise,10.99,12,2020
41737,2021-02-22 20:23:00,56824,496,cancelation,trial,trial smart,0.0,2,2021
41738,2021-02-24 10:04:00,57063,441,purchase,month,smart,3.5,2,2021
41739,2021-03-26 22:00:00,57063,441,cancelation,month,smart,3.5,3,2021
41740,2021-05-26 20:52:00,74968,442,purchase,year,smart,25.0,5,2021
41741,2020-12-21 15:01:00,40014,455,purchase,month,smart,3.5,12,2020
41742,2021-01-18 16:01:00,40014,455,purchase,month,smart,3.5,1,2021
41743,2021-02-18 16:01:00,40014,455,purchase,month,smart,3.5,2,2021
41744,2021-03-20 17:01:00,40014,455,purchase,month,smart,3.5,3,2021
41745,2021-04-20 18:01:00,40014,455,purchase,month,smart,3.5,4,2021
41746,2021-05-20 19:01:00,40014,455,purchase,month,smart,3.5,5,2021
41747,2021-03-01 03:53:00,49603,497,purchase,month,enterprise,10.99,3,2021
41748,2021-03-31 04:01:00,49603,497,purchase,month,enterprise,10.99,3,2021
41749,2021-05-01 05:01:00,49603,497,purchase,month,enterprise,10.99,5,2021
41750,2021-05-31 05:01:00,49603,497,purchase,month,enterprise,10.99,5,2021
41751,2021-02-24 17:05:00,57141,442,purchase,year,smart,25.0,2,2021
41752,2021-03-07 09:49:00,57141,475,cancelation,trial,trial smart,0.0,3,2021
41753,2021-03-31 14:54:00,65103,513,purchase,month,smart plus,8.99,3,2021
41754,2021-05-01 15:02:00,65103,513,purchase,month,smart plus,8.99,5,2021
41755,2021-05-31 16:01:00,65103,513,purchase,month,smart plus,8.99,5,2021
41756,2021-01-04 22:04:00,10618,441,purchase,month,smart,3.5,1,2021
41757,2021-02-01 23:03:00,10618,441,purchase,month,smart,3.5,2,2021
41758,2021-03-04 23:03:00,10618,441,purchase,month,smart,3.5,3,2021
41759,2021-04-04 00:03:00,10618,441,purchase,month,smart,3.5,4,2021
41760,2021-05-05 01:03:00,10618,441,purchase,month,smart,3.5,5,2021
41761,2021-06-04 02:03:00,10618,441,purchase,month,smart,3.5,6,2021
41762,2021-01-17 21:40:00,51927,497,purchase,month,enterprise,10.99,1,2021
41763,2021-02-17 21:34:00,51927,497,purchase,month,enterprise,10.99,2,2021
41764,2021-03-19 22:01:00,51927,497,purchase,month,enterprise,10.99,3,2021
41765,2021-04-19 23:01:00,51927,497,purchase,month,enterprise,10.99,4,2021
41766,2021-05-20 00:00:00,51927,497,purchase,month,enterprise,10.99,5,2021
41767,2021-05-09 17:57:00,72354,513,purchase,month,smart plus,8.99,5,2021
41768,2021-01-09 23:01:00,46759,475,cancelation,trial,trial smart,0.0,1,2021
41769,2021-05-03 19:34:00,71705,497,purchase,month,enterprise,10.99,5,2021
41770,2021-06-02 20:01:00,71705,497,purchase,month,enterprise,10.99,6,2021
41771,2021-02-26 19:38:00,57462,513,purchase,month,smart plus,8.99,2,2021
41772,2021-03-28 20:01:00,57462,513,purchase,month,smart plus,8.99,3,2021
41773,2021-04-28 22:01:00,57462,513,cancelation,month,smart plus,8.99,4,2021
41774,2021-04-28 18:01:00,19071,498,purchase,year,enterprise,19.99,4,2021
41775,2020-12-31 23:00:00,45277,475,cancelation,trial,trial smart,0.0,12,2020
41776,2021-01-09 19:01:00,42211,497,purchase,month,enterprise,10.99,1,2021
41777,2021-02-06 19:01:00,42211,497,purchase,month,enterprise,10.99,2,2021
41778,2021-03-09 20:01:00,42211,497,purchase,month,enterprise,10.99,3,2021
41779,2021-04-08 22:01:00,42211,497,cancelation,month,enterprise,10.99,4,2021
41780,2021-02-08 11:50:00,13250,511,purchase,month,enterprise,10.99,2,2021
41781,2021-03-11 12:00:00,13250,511,purchase,month,enterprise,10.99,3,2021
41782,2021-04-10 12:01:00,13250,511,purchase,month,enterprise,10.99,4,2021
41783,2021-05-11 13:00:00,13250,511,purchase,month,enterprise,10.99,5,2021
41784,2021-03-16 16:26:00,61488,475,cancelation,trial,trial smart,0.0,3,2021
41785,2020-12-26 23:00:00,40758,507,cancelation,month,enterprise,10.99,12,2020
41786,2021-03-24 19:46:00,61173,475,cancelation,trial,trial smart,0.0,3,2021
41787,2021-01-07 13:00:00,41927,511,purchase,month,enterprise,10.99,1,2021
41788,2021-02-04 23:00:00,41927,511,cancelation,month,enterprise,10.99,2,2021
41789,2021-03-23 22:01:00,13528,498,cancelation,year,enterprise,19.99,3,2021
41790,2021-03-09 19:25:00,60532,497,purchase,month,enterprise,10.99,3,2021
41791,2021-04-08 22:01:00,60532,497,cancelation,month,enterprise,10.99,4,2021
41792,2020-12-24 07:01:00,4815,375,purchase,year,enterprise,18.99,12,2020
41793,2021-05-09 16:23:00,72343,475,cancelation,trial,trial smart,0.0,5,2021
41794,2021-04-05 10:43:00,64486,475,cancelation,trial,trial smart,0.0,4,2021
41795,2021-03-28 18:19:00,64515,497,purchase,month,enterprise,10.99,3,2021
41796,2021-04-28 19:01:00,64515,497,purchase,month,enterprise,10.99,4,2021
41797,2021-05-28 20:01:00,64515,497,purchase,month,enterprise,10.99,5,2021
41798,2021-06-01 17:24:00,75918,497,purchase,month,enterprise,10.99,6,2021
41799,2021-05-28 15:53:00,75177,442,purchase,year,smart,25.0,5,2021
41800,2021-03-28 22:02:00,64573,475,cancelation,trial,trial smart,0.0,3,2021
41801,2021-01-21 15:22:00,52351,475,cancelation,trial,trial smart,0.0,1,2021
41802,2021-01-20 19:05:00,52366,496,cancelation,trial,trial smart,0.0,1,2021
41803,2021-01-11 23:01:00,46880,490,cancelation,trial,trial smart,0.0,1,2021
41804,2021-01-01 08:30:00,49337,475,cancelation,trial,trial smart,0.0,1,2021
41805,2021-01-11 23:01:00,46902,475,cancelation,trial,trial smart,0.0,1,2021
41806,2021-01-18 22:45:00,52098,497,purchase,month,enterprise,10.99,1,2021
41807,2021-02-18 22:01:00,52098,497,purchase,month,enterprise,10.99,2,2021
41808,2021-03-20 23:01:00,52098,497,purchase,month,enterprise,10.99,3,2021
41809,2021-04-21 22:01:00,52098,497,cancelation,month,enterprise,10.99,4,2021
41810,2021-01-18 23:01:00,48011,475,cancelation,trial,trial smart,0.0,1,2021
41811,2020-12-19 20:58:00,48023,497,purchase,month,enterprise,10.99,12,2020
41812,2021-01-16 23:00:00,48023,497,cancelation,month,enterprise,10.99,1,2021
41813,2021-01-19 00:00:00,48029,475,cancelation,trial,trial smart,0.0,1,2021
41814,2021-01-12 12:13:00,51184,441,purchase,month,smart,3.5,1,2021
41815,2021-01-24 09:10:00,51184,441,cancelation,month,smart,3.5,1,2021
41816,2021-03-06 22:01:00,10976,442,cancelation,year,smart,25.0,3,2021
41817,2021-02-19 17:01:00,9403,512,purchase,year,enterprise,19.99,2,2021
41818,2021-03-13 17:02:00,12035,442,purchase,year,smart,25.0,3,2021
41819,2021-05-15 13:54:00,71219,475,cancelation,trial,trial smart,0.0,5,2021
41820,2021-02-08 18:54:00,35911,497,purchase,month,enterprise,10.99,2,2021
41821,2021-03-11 19:01:00,35911,497,purchase,month,enterprise,10.99,3,2021
41822,2021-04-10 20:00:00,35911,497,purchase,month,enterprise,10.99,4,2021
41823,2021-05-11 22:02:00,35911,497,cancelation,month,enterprise,10.99,5,2021
41824,2021-04-14 19:49:00,66268,475,cancelation,trial,trial smart,0.0,4,2021
41825,2021-05-23 20:15:00,74393,475,cancelation,trial,trial smart,0.0,5,2021
41826,2021-04-03 19:32:00,65569,521,purchase,year,smart plus,15.99,4,2021
41827,2021-01-07 11:01:00,37583,497,purchase,month,enterprise,10.99,1,2021
41828,2021-02-04 12:02:00,37583,497,purchase,month,enterprise,10.99,2,2021
41829,2021-03-07 12:01:00,37583,497,purchase,month,enterprise,10.99,3,2021
41830,2021-04-06 13:02:00,37583,497,purchase,month,enterprise,10.99,4,2021
41831,2021-05-07 14:02:00,37583,497,purchase,month,enterprise,10.99,5,2021
41832,2021-02-20 19:01:00,9507,456,purchase,year,smart,25.0,2,2021
41833,2020-12-13 12:53:00,47095,499,purchase,month,enterprise,10.99,12,2020
41834,2021-01-10 13:01:00,47095,499,purchase,month,enterprise,10.99,1,2021
41835,2021-02-10 13:01:00,47095,499,purchase,month,enterprise,10.99,2,2021
41836,2021-03-12 14:01:00,47095,499,purchase,month,enterprise,10.99,3,2021
41837,2021-04-12 15:00:00,47095,499,purchase,month,enterprise,10.99,4,2021
41838,2021-05-12 15:01:00,47095,499,purchase,month,enterprise,10.99,5,2021
41839,2021-01-03 18:36:00,49969,441,purchase,month,smart,3.5,1,2021
41840,2021-01-31 23:01:00,49969,441,cancelation,month,smart,3.5,1,2021
41841,2021-02-17 12:05:00,49969,441,purchase,month,smart,3.5,2,2021
41842,2021-02-28 21:08:00,49969,441,cancelation,month,smart,3.5,2,2021
41843,2021-05-29 17:03:00,49969,441,purchase,month,smart,3.5,5,2021
41844,2021-03-24 09:01:00,13591,442,purchase,year,smart,25.0,3,2021
41845,2021-04-22 19:54:00,69738,497,purchase,month,enterprise,10.99,4,2021
41846,2021-05-22 20:02:00,69738,497,purchase,month,enterprise,10.99,5,2021
41847,2021-02-21 09:01:00,9543,444,purchase,year,smart,25.0,2,2021
41848,2020-12-17 15:06:00,43130,475,cancelation,trial,trial smart,0.0,12,2020
41849,2021-06-04 11:25:00,76255,513,purchase,month,smart plus,8.99,6,2021
41850,2021-05-31 16:47:00,75734,514,purchase,month,smart plus,8.99,5,2021
41851,2021-03-31 22:01:00,14568,498,cancelation,year,enterprise,19.99,3,2021
41852,2021-02-25 22:28:00,57348,497,purchase,month,enterprise,10.99,2,2021
41853,2021-03-27 23:01:00,57348,497,purchase,month,enterprise,10.99,3,2021
41854,2021-04-28 00:01:00,57348,497,purchase,month,enterprise,10.99,4,2021
41855,2021-05-28 22:02:00,57348,497,cancelation,month,enterprise,10.99,5,2021
41856,2021-02-23 22:01:00,9760,498,cancelation,year,enterprise,19.99,2,2021
41857,2020-12-30 17:05:00,10115,497,purchase,month,enterprise,10.99,12,2020
41858,2021-01-27 18:05:00,10115,497,purchase,month,enterprise,10.99,1,2021
41859,2021-02-27 18:04:00,10115,497,purchase,month,enterprise,10.99,2,2021
41860,2021-03-29 19:03:00,10115,497,purchase,month,enterprise,10.99,3,2021
41861,2021-04-29 20:04:00,10115,497,purchase,month,enterprise,10.99,4,2021
41862,2021-05-29 21:03:00,10115,497,purchase,month,enterprise,10.99,5,2021
41863,2021-02-23 22:01:00,9809,498,cancelation,year,enterprise,19.99,2,2021
